0.446,2998.3,0
0.447,3004.3,0
0.448,3010.3,0
0.449,3016.3,0
0.45,3022.3,0
0.451,3028.2,0
0.452,3034.2,0
0.453,3040.2,0
0.454,3046.2,0
0.455,3052.2,0
0.456,3058.1,0
0.457,3064.1,0
0.458,3070.1,0
0.459,3076,0
0.46,3082,0
0.461,3088,0
0.462,3093.9,0
0.463,3099.9,0
0.464,3105.8,0
0.465,3111.8,0
0.466,3117.7,0
0.467,3123.6,0
0.468,3129.6,0
0.469,3135.5,0
0.47,3141.4,0
0.471,3147.4,0
0.472,3153.3,0
0.473,3159.2,0
0.474,3165.1,0
0.475,3171,0
0.476,3177,0
0.477,3182.9,0
0.478,3188.8,0
0.479,3194.7,0
0.48,3200.6,0
0.481,3206.5,0
0.482,3212.4,0
0.483,3218.3,0
0.484,3224.2,0
0.485,3230,0
0.486,3235.9,0
0.487,3241.8,0
0.488,3247.7,0
0.489,3253.6,0
0.49,3259.4,0
0.491,3265.3,0
0.492,3271.2,0
0.493,3277,0
0.494,3282.9,0
0.495,3288.7,0
0.496,3294.6,0
0.497,3300.5,0
0.498,3306.3,0
0.499,3312.1,0
0.5,3318,0
0.501,3323.8,0
0.502,3329.7,0
0.503,3335.5,0
0.504,3341.3,0
0.505,3347.2,0
0.506,3353,0
0.507,3358.8,0
0.508,3364.6,0
0.509,3370.4,0
0.51,3376.3,0
0.511,3382.1,0
0.512,3387.9,0
0.513,3393.7,0
0.514,3399.5,0
0.515,3405.3,0
0.516,3411.1,0
0.517,3416.9,0
0.518,3422.7,0
0.519,3428.4,0
0.52,3434.2,0
0.521,3440,0
0.522,3445.8,0
0.523,3451.6,0
0.524,3457.3,0
0.525,3463.1,0
0.526,3468.9,0
0.527,3474.6,0
0.528,3480.4,0
0.529,3486.2,0
0.53,3491.9,0
0.531,3497.7,0
0.532,3503.4,0
0.533,3509.2,0
0.534,3514.9,0
0.535,3520.6,0
0.536,3526.4,0
0.537,3532.1,0
0.538,3537.9,0
0.539,3543.6,0
0.54,3549.3,0
0.541,3555,0
0.542,3560.8,0
0.543,3566.5,0
0.544,3572.2,0
0.545,3577.9,0
0.546,3583.6,0
0.547,3589.3,0
0.548,3595,0
0.549,3600.7,0
0.55,3606.4,0
0.551,3612.1,0
0.552,3617.8,0
0.553,3623.5,0
0.554,3629.2,0
0.555,3634.9,0
0.556,3640.5,0
0.557,3646.2,0
0.558,3651.9,0
0.559,3657.6,0
0.56,3663.2,0
0.561,3668.9,0
0.562,3674.6,0
0.563,3680.2,0
0.564,3685.9,0
0.565,3691.6,0
0.566,3697.2,0
0.567,3702.9,0
0.568,3708.5,0
0.569,3714.1,0
0.57,3719.8,0
0.571,3725.4,0
0.572,3731.1,0
0.573,3736.7,0
0.574,3742.3,0
0.575,3748,0
0.576,3753.6,0
0.577,3759.2,0
0.578,3764.8,0
0.579,3770.4,0
0.58,3776,0
0.581,3781.7,0
0.582,3787.3,0
0.583,3792.9,0
0.584,3798.5,0
0.585,3804.1,0
0.586,3809.7,0
0.587,3815.3,0
0.588,3820.9,0
0.589,3826.4,0
0.59,3832,0
0.591,3837.6,0
0.592,3843.2,0
0.593,3848.8,0
0.594,3854.3,0
0.595,3859.9,0
0.596,3865.5,0
0.597,3871,0
0.598,3876.6,0
0.599,3882.2,0
0.6,3887.7,0
0.601,3893.3,0
0.602,3898.8,0
0.603,3904.4,0
0.604,3909.9,0
0.605,3915.5,0
0.606,3921,0
0.607,3926.6,0
0.608,3932.1,0
0.609,3937.6,0
0.61,3943.1,0
0.611,3948.7,0
0.612,3954.2,0
0.613,3959.7,0
0.614,3965.2,0
0.615,3970.8,0
0.616,3976.3,0
0.617,3981.8,0
0.618,3987.3,0
0.619,3992.8,0
0.62,3998.3,0
0.621,4003.8,0
0.622,4009.3,0
0.623,4014.8,0
0.624,4020.3,0
0.625,4025.8,0
0.626,4031.3,0
0.627,4036.7,0
0.628,4042.2,0
0.629,4047.7,0
0.63,4053.2,0
0.631,4058.6,0
0.632,4064.1,0
0.633,4069.6,0
0.634,4075,0
0.635,4080.5,0
0.636,4086,0
0.637,4091.4,0
0.638,4096.9,0
0.639,4102.3,0
0.64,4107.8,0
0.641,4113.2,0
0.642,4118.7,0
0.643,4124.1,0
0.644,4129.5,0
0.645,4135,0
0.646,4140.4,0
0.647,4145.8,0
0.648,4151.2,0
0.649,4156.7,0
0.65,4162.1,0
0.651,4167.5,0
0.652,4172.9,0
0.653,4178.3,0
0.654,4183.7,0
0.655,4189.2,0
0.656,4194.6,0
0.657,4200,0
0.658,4205.4,0
0.659,4210.8,0
0.66,4216.1,0
0.661,4221.5,0
0.662,4226.9,0
0.663,4232.3,0
0.664,4237.7,0
0.665,4243.1,0
0.666,4248.4,0
0.667,4253.8,0
0.668,4259.2,0
0.669,4264.6,0
0.67,4269.9,0
0.671,4275.3,0
0.672,4280.7,0
0.673,4286,0
0.674,4291.4,0
0.675,4296.7,0
0.676,4302.1,0
0.677,4307.4,0
0.678,4312.8,0
0.679,4318.1,0
0.68,4323.4,0
0.681,4328.8,0
0.682,4334.1,0
0.683,4339.4,0
0.684,4344.8,0
0.685,4350.1,0
0.686,4355.4,0
0.687,4360.7,0
0.688,4366.1,0
0.689,4371.4,0
0.69,4376.7,0
0.691,4382,0
